date,open,high,low,close,adj_close,volume
2023-05-02,170.089996,170.350006,167.539993,168.539993,168.30719,48425700.0
2023-05-03,169.5,170.919998,167.160004,167.449997,167.218704,65136000.0
2023-05-04,164.889999,167.039993,164.309998,165.789993,165.560989,81235400.0
2023-05-05,170.979996,174.300003,170.759995,173.570007,173.330261,113316400.0
2023-05-06,170.979996,174.300003,170.759995,173.570007,173.330261,113316400.0
2023-05-07,170.979996,174.300003,170.759995,173.570007,173.330261,113316400.0
2023-05-08,172.479996,173.850006,172.110001,173.5,173.260345,55962800.0
2023-05-09,173.050003,173.539993,171.600006,171.770004,171.532745,45326900.0
2023-05-10,173.020004,174.029999,171.899994,173.559998,173.320267,53724500.0
2023-05-11,173.850006,174.589996,172.169998,173.75,173.51001,49514700.0
2023-05-12,173.619995,174.059998,171.0,172.570007,172.570007,45497800.0
2023-05-13,173.619995,174.059998,171.0,172.570007,172.570007,45497800.0
2023-05-14,173.619995,174.059998,171.0,172.570007,172.570007,45497800.0
2023-05-15,173.160004,173.210007,171.470001,172.070007,172.070007,37266700.0
2023-05-16,171.990005,173.139999,171.800003,172.070007,172.070007,42110300.0
2023-05-17,171.710007,172.929993,170.419998,172.690002,172.690002,57951600.0
2023-05-18,173.0,175.240005,172.580002,175.050003,175.050003,65496700.0
2023-05-19,176.389999,176.389999,174.940002,175.160004,175.160004,55772400.0
2023-05-20,176.389999,176.389999,174.940002,175.160004,175.160004,55772400.0
2023-05-21,176.389999,176.389999,174.940002,175.160004,175.160004,55772400.0
2023-05-22,173.979996,174.710007,173.449997,174.199997,174.199997,43570900.0
2023-05-23,173.130005,173.380005,171.279999,171.559998,171.559998,50747300.0
2023-05-24,171.089996,172.419998,170.520004,171.839996,171.839996,45143500.0
2023-05-25,172.410004,173.899994,171.690002,172.990005,172.990005,56058300.0
2023-05-26,173.320007,175.770004,173.110001,175.429993,175.429993,54835000.0
2023-05-27,173.320007,175.770004,173.110001,175.429993,175.429993,54835000.0
2023-05-28,173.320007,175.770004,173.110001,175.429993,175.429993,54835000.0
2023-05-29,173.320007,175.770004,173.110001,175.429993,175.429993,54835000.0
2023-05-30,176.960007,178.990005,176.570007,177.300003,177.300003,55964400.0
2023-05-31,177.330002,179.350006,176.759995,177.25,177.25,99625300.0
2023-06-01,177.699997,180.119995,176.929993,180.089996,180.089996,68901800.0
2023-06-02,181.029999,181.779999,179.259995,180.949997,180.949997,61945900.0
2023-06-03,181.029999,181.779999,179.259995,180.949997,180.949997,61945900.0
2023-06-04,181.029999,181.779999,179.259995,180.949997,180.949997,61945900.0
2023-06-05,182.630005,184.949997,178.039993,179.580002,179.580002,121946500.0
2023-06-06,179.970001,180.119995,177.429993,179.210007,179.210007,64848400.0
2023-06-07,178.440002,181.210007,177.320007,177.820007,177.820007,61944600.0
2023-06-08,177.899994,180.839996,177.460007,180.570007,180.570007,50214900.0
2023-06-09,181.5,182.229996,180.630005,180.960007,180.960007,48870700.0
2023-06-10,181.5,182.229996,180.630005,180.960007,180.960007,48870700.0
2023-06-11,181.5,182.229996,180.630005,180.960007,180.960007,48870700.0
2023-06-12,181.270004,183.889999,180.970001,183.789993,183.789993,54274900.0
2023-06-13,182.800003,184.149994,182.440002,183.309998,183.309998,54929100.0
2023-06-14,183.369995,184.389999,182.020004,183.949997,183.949997,57462900.0
2023-06-15,183.960007,186.520004,183.779999,186.009995,186.009995,65433200.0
2023-06-16,186.729996,186.990005,184.270004,184.919998,184.919998,101235600.0
2023-06-17,186.729996,186.990005,184.270004,184.919998,184.919998,101235600.0
2023-06-18,186.729996,186.990005,184.270004,184.919998,184.919998,101235600.0
2023-06-19,186.729996,186.990005,184.270004,184.919998,184.919998,101235600.0
2023-06-20,184.410004,186.100006,184.410004,185.009995,185.009995,49799100.0
2023-06-21,184.899994,185.410004,182.589996,183.960007,183.960007,49515700.0
2023-06-22,183.740005,187.050003,183.669998,187.0,187.0,51245300.0
2023-06-23,185.550003,187.559998,185.009995,186.679993,186.679993,53079300.0
2023-06-24,185.550003,187.559998,185.009995,186.679993,186.679993,53079300.0
2023-06-25,185.550003,187.559998,185.009995,186.679993,186.679993,53079300.0
2023-06-26,186.830002,188.050003,185.229996,185.270004,185.270004,48088700.0
2023-06-27,185.889999,188.389999,185.669998,188.059998,188.059998,50730800.0
2023-06-28,187.929993,189.899994,187.600006,189.25,189.25,51216800.0
2023-06-29,189.080002,190.070007,188.940002,189.589996,189.589996,46347300.0
2023-06-30,191.630005,194.479996,191.259995,193.970001,193.970001,85069600.0
2023-07-01,191.630005,194.479996,191.259995,193.970001,193.970001,85069600.0
