date,open,high,low,close,adj_close,volume
2023-04-06,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0
2023-04-07,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0
2023-04-08,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0
2023-04-09,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0
2023-04-10,179.940002,185.100006,176.110001,184.509995,184.509995,142154600.0
2023-04-11,186.690002,189.190002,185.649994,186.789993,186.789993,115770900.0
2023-04-12,190.740005,191.580002,180.309998,180.539993,180.539993,150256300.0
2023-04-13,182.960007,186.5,180.940002,185.899994,185.899994,112933000.0
2023-04-14,183.949997,186.279999,182.009995,185.0,185.0,96438700.0
2023-04-15,183.949997,186.279999,182.009995,185.0,185.0,96438700.0
2023-04-16,183.949997,186.279999,182.009995,185.0,185.0,96438700.0
2023-04-17,186.320007,189.690002,182.690002,187.039993,187.039993,116662200.0
2023-04-18,187.149994,187.690002,183.580002,184.309998,184.309998,92067000.0
2023-04-19,179.100006,183.5,177.649994,180.589996,180.589996,125732700.0
2023-04-20,166.169998,169.699997,160.559998,162.990005,162.990005,210970800.0
2023-04-21,164.800003,166.0,161.320007,165.080002,165.080002,123539000.0
2023-04-22,164.800003,166.0,161.320007,165.080002,165.080002,123539000.0
2023-04-23,164.800003,166.0,161.320007,165.080002,165.080002,123539000.0
2023-04-24,164.649994,165.649994,158.610001,162.550003,162.550003,140006600.0
2023-04-25,159.820007,163.470001,158.75,160.669998,160.669998,121999300.0
2023-04-26,160.289993,160.669998,153.139999,153.75,153.75,153364100.0
2023-04-27,152.639999,160.479996,152.369995,160.190002,160.190002,127015200.0
2023-04-28,160.899994,165.0,157.320007,164.309998,164.309998,122515800.0
2023-04-29,160.899994,165.0,157.320007,164.309998,164.309998,122515800.0
2023-04-30,160.899994,165.0,157.320007,164.309998,164.309998,122515800.0
2023-05-01,163.169998,163.279999,158.830002,161.830002,161.830002,109015000.0
2023-05-02,161.880005,165.490005,158.929993,160.309998,160.309998,128259700.0
2023-05-03,160.009995,165.0,159.910004,160.610001,160.610001,119728000.0
2023-05-04,162.710007,162.949997,159.649994,161.199997,161.199997,95108500.0
2023-05-05,163.970001,170.789993,163.509995,170.059998,170.059998,107440900.0
2023-05-06,163.970001,170.789993,163.509995,170.059998,170.059998,107440900.0
2023-05-07,163.970001,170.789993,163.509995,170.059998,170.059998,107440900.0
2023-05-08,173.720001,173.800003,169.190002,171.789993,171.789993,112249400.0
2023-05-09,168.949997,169.820007,166.559998,169.149994,169.149994,88965000.0
2023-05-10,172.550003,174.429993,166.679993,168.539993,168.539993,119840700.0
2023-05-11,168.699997,173.570007,166.789993,172.080002,172.080002,103889900.0
2023-05-12,176.070007,177.380005,167.229996,167.979996,167.979996,157577100.0
2023-05-13,176.070007,177.380005,167.229996,167.979996,167.979996,157577100.0
2023-05-14,176.070007,177.380005,167.229996,167.979996,167.979996,157577100.0
2023-05-15,167.660004,169.759995,164.550003,166.350006,166.350006,105592500.0
2023-05-16,165.649994,169.520004,164.350006,166.520004,166.520004,98288800.0
2023-05-17,168.410004,174.5,167.190002,173.860001,173.860001,125473600.0
2023-05-18,174.220001,177.059998,172.449997,176.889999,176.889999,109520300.0
2023-05-19,177.169998,181.949997,176.309998,180.139999,180.139999,136024200.0
2023-05-20,177.169998,181.949997,176.309998,180.139999,180.139999,136024200.0
2023-05-21,177.169998,181.949997,176.309998,180.139999,180.139999,136024200.0
2023-05-22,180.699997,189.320007,180.110001,188.869995,188.869995,132001400.0
2023-05-23,186.199997,192.960007,185.259995,185.770004,185.770004,156952100.0
2023-05-24,182.229996,184.220001,178.220001,182.899994,182.899994,137605100.0
2023-05-25,186.539993,186.779999,180.580002,184.470001,184.470001,96870700.0
2023-05-26,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0
2023-05-27,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0
2023-05-28,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0
2023-05-29,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0
2023-05-30,200.100006,204.479996,197.529999,201.160004,201.160004,128818700.0
2023-05-31,199.779999,203.949997,195.119995,203.929993,203.929993,150711700.0
2023-06-01,202.589996,209.800003,199.369995,207.520004,207.520004,148029900.0
2023-06-02,210.149994,217.25,209.75,213.970001,213.970001,164129000.0
2023-06-03,210.149994,217.25,209.75,213.970001,213.970001,164129000.0
2023-06-04,210.149994,217.25,209.75,213.970001,213.970001,164129000.0
2023-06-05,217.800003,221.289993,214.520004,217.610001,217.610001,151143100.0
2023-06-06,216.139999,221.910004,212.529999,221.309998,221.309998,146911600.0
2023-06-07,228.0,230.830002,223.199997,224.570007,224.570007,185710800.0
2023-06-08,224.220001,235.229996,223.009995,234.860001,234.860001,164489700.0
2023-06-09,249.070007,252.419998,242.020004,244.399994,244.399994,199882300.0
2023-06-10,249.070007,252.419998,242.020004,244.399994,244.399994,199882300.0
2023-06-11,249.070007,252.419998,242.020004,244.399994,244.399994,199882300.0
2023-06-12,247.940002,250.970001,244.589996,249.830002,249.830002,150337900.0
2023-06-13,253.509995,259.679993,251.339996,258.709991,258.709991,162384300.0
2023-06-14,260.170013,261.570007,250.5,256.790009,256.790009,170575500.0
2023-06-15,248.399994,258.950012,247.289993,255.899994,255.899994,160171200.0
2023-06-16,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0
2023-06-17,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0
2023-06-18,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0
2023-06-19,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0
2023-06-20,261.5,274.75,261.119995,274.450012,274.450012,165611200.0
2023-06-21,275.130005,276.98999,257.779999,259.459991,259.459991,211797100.0
2023-06-22,250.770004,265.0,248.25,264.609985,264.609985,166875900.0
2023-06-23,259.290009,262.450012,252.800003,256.600006,256.600006,176584100.0
2023-06-24,259.290009,262.450012,252.800003,256.600006,256.600006,176584100.0
2023-06-25,259.290009,262.450012,252.800003,256.600006,256.600006,176584100.0
2023-06-26,250.070007,258.369995,240.699997,241.050003,241.050003,179990600.0
2023-06-27,243.240005,250.389999,240.850006,250.210007,250.210007,164968200.0
2023-06-28,249.699997,259.880005,248.889999,256.23999,256.23999,159770800.0
2023-06-29,258.029999,260.73999,253.610001,257.5,257.5,131283400.0
2023-06-30,260.600006,264.450012,259.890015,261.769989,261.769989,112267600.0
2023-07-01,260.600006,264.450012,259.890015,261.769989,261.769989,112267600.0
